XML_ID|AMOUNT
4140749|66
5203881|69
5640698|156
10461962|21
12160588|29
11984906|88
246302|78
144281|8369
5218059|86
6378845|517
6553816|171
9733908|90
145248|362
232326|152
1759528|691
6962316|321
1226173|19
147325|709
2513131|72
6088039|118
10261165|6
246449|45
4656799|1906
10617929|48
11081891|26
9766673|21
10231316|22
13375343|631
13343243|22
385455|56
2318830|1506
4382048|55
9686759|332
9674321|8274
9758805|166
9751224|118
12975005|93
238565|114
239710|166
144899|73
697862|66
450172|151
3493486|47
4387880|65
10174200|14
10467085|17
9736074|5
13215994|83
5375702|273
5032015|771
4818159|6
9488443|183
6181092|16
6779428|37
10222385|35
240881|503
239635|545
250517|60
1880074|334
5259955|23
7411481|24
10257252|14
10172580|40
13308513|537
6840102|119
7619158|150
9674302|112
9674337|17
9749574|159
142877|896
4887211|5
6912461|388
9683547|74
6984072|21
9745508|105
10438867|15
10509087|84
10204931|23
11345725|82
6524958|327
8379094|121
8932967|193
11552390|21
10390486|5
12250294|20
739640|263
233420|317
8513510|10
9069339|31
10193552|29
10841140|216
13824539|21
14384353|7
4684415|516
5817124|26
6468007|103
6833138|43
9683221|79
9748897|21
10698451|5
147214|18
143734|116
12250309|21
13554668|13
2562899|45
4592378|17
6308276|98
9674328|598
6890949|62
13661343|14
11835119|7
13232150|1503
143907|325
1039034|580
2620969|57
2290623|666
6134079|36
7302507|12
9719475|50
10012052|45
13206148|307
1532631|488
392748|129
4185511|57
5582248|58
4957630|37
7387572|52
10918874|253
14392899|10
1656630|67
9683869|72
9737078|611
10394657|31
10694200|3
247486|190
232524|196
4846391|1205
5253003|879
6849712|37
9718966|593
8402691|264
9534441|16
10494019|11
9740663|39
248727|1569
2324869|20
3478444|29
2956990|106
7294060|23
9736711|14
10774231|10
9718529|23
528862|2221
1579383|16
1005660|156
3961308|35
9867680|371
10630197|231
13036746|20
246371|3233
355606|67
3991488|431
10003004|178
409685|27
10411006|104
12230848|32
10630236|48
14486248|62
142660|4451
10120577|13
1580642|306
142346|29
252374|33
4687456|27
5640432|51
10033266|285
11469153|115
11334748|130
11813736|219
9766931|23
146219|4504
234894|265
1197746|332
239408|18
142769|326
5315454|46
5370112|49
9086393|30
14376094|11
13602431|10
13448255|58
146635|2648
146045|22
249178|63
905025|20287
5136339|683
8797665|20
12922885|164
276548|331
243448|130
4285415|521
5149874|358
5747653|10
9745501|33
10559215|10
11583775|1494
10393485|215
14365337|158
141984|1512
4020506|13
9745491|48
10557216|1024
12225935|31
10474293|4
13338524|10
1310567|459
1450901|47
142698|80
355777|120
1020883|149
3437598|19
4506012|46
5816223|67
12016627|17
13270865|28
2113830|29
4703565|275
5821730|37
6550858|699
7974841|62
13772685|37
11403639|19
232243|228
2129749|1260
5463904|15
10188336|142
10220789|6
13544640|10
244552|123
6199665|42
10498569|10
9742282|84
144232|380
7247661|367
10607959|49
14424523|12
1205844|32
142025|1745
360650|24
5196729|112
5747657|83
8124832|60
6166654|408
10114169|20
9917255|647
9859936|111
807551|373
3248045|12
4671570|38
6145853|20
10721618|5
144049|313
251443|1377
396417|221
4044462|39
4842057|35
13870330|70
6523476|45
10435701|130
9860657|33
10457011|9
233968|243
381272|52
2513847|863
4503185|544
6116539|58
9734295|29
1039980|20
2687954|280
4732946|17
5624811|35
5156967|270
5938269|57
396415|155
4723521|333
5619505|47
9221856|40
10234098|25
10590754|12
11368056|82
241306|46
239914|390
4369078|1264
9575202|8
8398953|16
833830|35
249591|2128
5719093|37
13173225|377
1290833|254
1254275|30
9760553|68
12469914|119
12129767|44
233233|306
142662|1093
1019322|21
380370|26
5401515|3711
4873399|20
9963515|26
9758841|24
12173412|212
250142|93
5970907|267
11504747|5
12469907|201
13353341|374
147414|65
13214265|96
11372411|15
247613|5087
9759131|10
9518579|1458
144883|96
2513834|32
3976819|4
12493970|8
13146852|325
1106001|50
233024|67
234005|197
147343|63
2370201|266
4956007|9
11082975|14
9719474|75
9785488|12
10628178|28
10026636|180
13214264|183
4630217|10
9686728|262
8179788|115
1798723|61
2681740|76
7679288|538
9718819|53
9770538|15
9690289|1171
965332|38
6223119|160
10067000|54
10869696|43
10407280|109
12663834|277
13505663|34
1127548|16
144633|36
2178672|59
4875176|190
6910897|455
5873707|718
10643768|22
10610151|59
4395739|84
9721719|78
14318527|11
1605210|4
142553|1539
2097001|23
9675166|510
10725765|24
1104259|29
10184412|39
12530330|10
1456217|1051
250729|346
5664938|485
10201494|95
10558195|65
240601|3
252496|253
588487|70
3898002|55
4578777|313
5403475|9
10459956|13
4971466|151
7584942|18
8668169|15
10767854|9
9866979|35
10124027|172
743099|457
9688008|28
9688017|164
9771613|20
9752729|18
13365976|9
12415151|1140
4732220|11
5403453|187
5727344|49
5822833|822
7890932|125
10732340|57
12849309|397
13824536|21
10846275|13
1034597|37
4610241|147
9735018|18
11345814|54
251225|27
1858808|15
2653577|49
7928367|77
8092115|298
9917265|5
10179953|20
10179979|265
7889535|35
10643879|33
14468236|171
248438|123
4247262|239
6699459|280
13108735|19
10683715|46
675834|11
1629449|115
422561|400
5583491|1159
10471342|6
7322895|80
9732120|157
9761245|108
14486240|4
244792|141
3142697|64
4956006|3
4699418|2389
4680061|25
4781543|84
251823|65
1443444|112
144316|54
4166797|109
5816222|22
10737398|30
12168421|289
11510865|16
13677548|221
14494920|22
142055|106
251343|193
3738152|1024
4495834|15
8668167|16
9732624|5866
9740658|29
9926419|33
11832711|6
10041026|187
11499828|127
14426337|6
676351|924
5734339|517
5833647|114
8959339|161
10434776|14
10013192|10
11440723|65
14241404|63
2734187|138
6823509|53
9588691|8
10033229|24
142009|116
248740|20
241392|49
9719757|182
10116973|47
14395553|9
14443595|95
14443653|16
235797|251
660393|88
1878109|13
5411043|218
7632012|87
10457001|13
14175301|290
233823|332
2316492|33
7099273|365
7935315|81
9718536|954
10270481|101
12470924|55
13795555|17
13690459|133
9172604|31
10731070|35
232009|114
620014|10
241926|687
395415|153
2725489|66
9763973|40
9676533|318
10255688|178
9751243|19
6269641|29
11368063|185
146121|316
247919|96
142758|50
250286|706
251310|54
9674897|1836
8402518|144
9575837|3
10471315|43
10183612|11
11334755|317
247452|54
251180|33
145921|128
2505892|83
6145856|53
6244347|16
9675700|107
10013204|75
10013210|101
9770020|21
253313|110
142308|35
2333883|130
2724255|153
4132489|530
5551004|305
9687102|202
3961320|154
5906554|11
7323386|787
10394679|12
11106052|61
10216703|12
14384360|3
146510|25
6426405|1243
7286168|17
8789203|241
10124025|49
12356668|227
146832|80
2260004|753
2261480|182
4889098|151
5241870|126
6378844|928
9689909|68
9742016|72
14370372|18
12668041|27
12745552|6
12415275|33
143239|24
244063|110
147234|139
3045864|1326
4131791|90
5233554|81
13352411|53
14351112|179
245913|25
4546642|425
7934181|16
10699603|21
12387625|17
13291509|36
5821309|37
6172536|115
6110026|32
13375312|50
253307|13
7566553|408
9964483|80
10615830|90
10725760|39
14392894|17
12776819|41
13795222|445
13582888|25
13421885|33
2165277|101
2738828|114
1884621|36
4873368|6
6103870|118
9789781|29
9864564|10
9746188|180
9884729|11
13029337|8
14351889|18
244798|189
2641535|114
5203876|99
9687093|69
9738991|89
14336523|88
147189|1078
6128551|76
6521224|220
6277669|34
10279483|26
12520349|582
12531319|88
11637406|29
12925065|104
3000235|45
5667633|9
5924993|378
7236833|2114
10023111|236
14352347|37
248535|36
1505274|1223
5219066|5
7974833|57
9580459|70
10026137|15
12423886|40
144288|898
234301|136
273167|131
806376|615
10639381|23
11365828|481
1531069|20
395054|89
5619506|26
10221613|63
10281301|829
13240919|25
12930693|123
5792851|81
6847278|68
12594418|17
11147392|175
13943340|67
146148|124
144304|1815
248738|68
957570|652
2980739|390
6114697|13
12618745|24
14319880|343
143993|59
3307183|56
5548580|33
5700310|76
9677428|55
9738997|17
10167575|506
12225979|489
14458145|123
240994|275
7286161|31
9575803|59
9758800|24
235810|170
1819517|453
2336340|25
4535820|87
7302366|76
9770272|96
1103123|69
253171|305
7971826|21
6918088|214
10138773|27
8405689|46
10397799|12
10194449|12
10813101|113
14333355|134
1251230|534
142293|674
2320551|137
3690839|281
6697503|520
9688554|94
14390811|75
14257014|59
1554564|1340
144427|146
7146920|282
9688053|22
9748907|805
12565353|113
14346585|9
9550560|18
10009575|143
10033268|47
147064|1583
954296|154
957566|720
5640703|547
12286887|24
13129439|413
13448259|22
624972|76
5121879|98
5981712|52
6770052|102
9757849|144
11481489|8
10188335|278
10033267|100
10034894|27
233684|87
2094095|622
4479836|289
10494027|50
9526932|60
11479438|22
10918877|831
10712434|109
10435692|13
10435706|74
4287288|1005
5492845|1900
5405445|115
9099713|3410
10693171|1079
5204873|146
13397712|42
11510864|1420
4175407|1754
9759460|25
8664420|540
10033212|12
11528811|7
13062026|8
143896|2008
2939919|99
3187057|64
5572367|18
6938080|21654
144771|74
234328|21
4679409|6
6066360|105
9758806|364
10581566|25
446585|70
3024565|238
5030233|183
7101456|57
7779051|500
9715015|189
10725750|17
3909072|154
4887206|3
4989957|5
6182152|71
8154463|57
402643|287
241927|147
2797007|117
9687674|3630
9766937|63
13353337|30
240259|157
739643|14
5421700|90
6366223|24
6782626|87
14370362|90
144707|164
145763|218
147045|1800
743097|201
4633962|1499
6643924|464
14395543|7
14486294|6
6920159|52
10264120|4
10841112|31
144758|197
144920|37
147297|175
5139322|50
5700311|47
6243405|71
9840416|715
9765990|22
10846268|98
3508424|31
5619240|104
9679354|95
7584946|27
10198843|25
11830622|496
145676|1376
252519|45
737005|4
8362471|63
8285392|63
9738821|31
236412|563
241682|360
4156919|29
4187885|43
9009864|114
10187549|22
6112728|12
7935327|284
9675287|262
14397141|25
14474389|13
1732616|34
6588078|53
9359080|2458
9683177|243
10394654|63
10833369|4
9734524|4
14425774|11
14409566|10
2106620|100
8769589|290
12002950|176
141692|8889
145097|184
355609|120
2171324|484
4299266|492
9580022|19
11512881|475
14047158|18
144897|35
836143|137
1909284|647
10326668|20
9810337|163
11371242|34
13068393|180
14287219|545
1280266|2274
247438|135
235434|96
5345988|301
12664901|139
14241359|403
145276|2287
146355|2372
403523|4444
6165062|62
5877791|22
7974715|8
11082977|11
2293646|935
2561380|530
4297191|251
7302490|11
10699564|38
10430557|9
13110871|5
244555|147
2301861|87
6269858|101
10115273|167
12180002|92
13103496|12
239873|26
144425|146
9770579|10
9760568|14
13769161|22
14445046|23
142026|1788
142519|112
5451474|9
7167380|240
10253629|13
9738927|56
9742559|26
10471320|9
11168114|13
13240989|29
146835|6345
3143569|25
6770051|19
10455834|22
10683678|6
1605206|450
145764|679
3889145|74
6524972|1724
5937656|26
9575554|6
232222|16
246196|11
6087494|4504
11992175|635
10426439|69
145167|25
249688|19546
4577138|16
7873433|17
13662106|12
235360|333
252900|105
448654|242
248971|324
4159272|540
13980022|79
9867584|54
12155891|128
10075702|23
10416296|14
11008844|552
10550475|73
144039|319
3502365|822
4331536|379
5917913|67
6132614|24
14396517|249
14443683|10
8763681|135
7684594|12
9795506|334
13259049|476
14048082|61
11441808|16
147197|18
9831744|166
9683199|135
9895031|85
12160506|85
964879|172
4998730|23
10905858|40
2969563|323
4031704|222
5919852|60
6393133|1022
9337435|18
10833325|8
12527234|31
12871081|1453
2956270|28
10411028|61
14457934|482
251867|236
241716|49
5933094|39
10108590|37
10726796|8
14394979|31
1593015|49
880003|2613
5712511|545
11468672|85
5413200|1432
9759125|6
11872207|6
14360433|26
1212959|28
2725038|58
8705589|160
9687758|176
9737091|79
14498684|1
145690|748
146648|179
5219065|51
5399245|46
5410801|2666
5583507|168
10508066|380
1123071|97
147515|1614
1875084|50
7237255|756
8438509|3
10023634|13
146775|1196
9718895|552
14324581|437
11345811|5
1554565|478
3656275|6121
4175406|111
6673300|180
10009568|13
10010157|19
10699565|24
10540518|20
13380980|18
14348423|5
452877|131
5299945|236
10011953|408
10439904|40
12386660|4
10434602|28
11820165|391
142010|553
249625|2302
239244|48
147161|149
2924327|60
2133958|1063
6524670|10
7301593|87
10308307|15
12587887|6
13176194|74
242067|140
142282|111
4571289|346
9745504|14
11729719|32
1019809|31
1966402|158
3307195|16
5252423|39
4762064|38
9871601|29
10109356|239
14115027|273
13988816|147
142736|44
248617|1523
2179537|14
11090513|13
240960|57
999334|235
9735477|56
14303699|4
11917727|8
245845|143
587813|26
242397|390
457798|1613
5924986|163
5712032|89
8482833|961
10301456|7
734843|4
5401523|330
5821185|1433
11528812|4
11346742|118
242382|1096
245967|451
6318549|628
7112806|230
10010237|7
5719097|13
9718524|103
10726875|87
11468675|12
14351744|21
6910896|272
7424757|244
10470188|124
11579028|789
14009257|22
14360506|252
14397179|184
243085|69
2384940|13
5336605|347
5322085|274
8815019|87
9680840|44
10948250|26
10833371|50
13171472|99
4503637|52
9715485|130
10447628|52
9769994|79
10390479|71
14457931|130
147378|31
6920656|54
7096691|1225
9735713|102
10215919|8
9759462|6
14085064|138
10677010|205
142028|178
144040|128
405029|63
232367|870
2358198|357
4945006|14
13917008|78
13353340|421
13478752|31
144242|126
700861|83
2488739|91
9748641|106
10792281|3
239992|10
3156142|162
7974716|19
6910900|50
6165063|61
10350872|21
9735766|141
14443436|238
144648|22
144630|17
874614|144
9680578|372
9750444|9
10235813|126
12950699|36
10229479|143
11838341|81
1767768|267
249960|39
4509298|10
9679073|45
10410995|102
10384753|572
10572509|49
1707732|196
241526|25
245854|29
1785652|1809
3473786|2148
9215700|121
9747892|252
10407310|317
13303786|50
13196888|58
4091898|1290
3450026|24
10392496|14
1243768|68
248670|174
3884292|199
2826294|47
4396116|270
5412761|2992
5317073|1200
7142879|29
6729563|33
10889463|43
1085286|43
7534621|92
7409661|20
10638417|42
9800572|29
10693170|17
10918876|128
242061|259
1594596|87
4580561|298
7963975|24
13764807|21
248965|46
2165580|192
2157628|49
4865653|38
5412624|37
6086267|86
6832657|352
10494020|8
10683720|19
12246424|136
14402443|16
1104069|391
240483|156
2109179|7
2363026|9
5409617|1502
7971824|49
8087634|14
9210693|24
14390816|20
2129747|707
6822744|88
9864906|31
9738560|15
11262915|98
13543718|10
1374970|571
252473|4
145023|32
10540522|78
10014835|106
10216611|8
12850417|59
1554511|332
247475|42
4842052|346
9588931|12
12165573|112
9751202|15
14347845|42
11838344|30
147358|970
8318271|19
10116972|20
10023113|21
13293219|898
11444917|227
14410148|334
239365|399
4618262|257
5086195|708
10416292|41
1581195|87
360867|12
368116|533
233649|39
13638768|63
12435392|12
1240888|26
251890|559
759370|37
2562056|41
7674590|19
9674312|32
12564898|105
12659517|52
4340999|303
11870042|16
13796430|27
2821559|21
3532153|61
5399820|87
9690604|201
12996085|39
13304622|109
454967|176
1233220|424
144566|1053
380499|440
4398629|358
6442687|12
9743213|240
510567|115
393968|63
4504759|72
5463513|471
6839694|178
8279112|240
9685020|15
3970279|151
7102730|101
7635337|274
7637140|272
10726848|25
10712435|55
11890518|1285
236997|199
449082|36
5215618|452
10373474|37
10477314|198
9864565|13
9924352|46
10183625|18
10677015|26
13196829|42
141746|234
2641537|27
4876934|131
144999|43
836142|160
1027812|16
4167224|77
5747924|88
6910931|97
12169364|43
142279|36
4045721|459
8477045|547
9840420|84
12183654|84
528865|823
436991|386
5528246|5994
6903020|71
12663854|1411
14410128|86
142195|1088
832244|870
5568059|399
8668205|31
5494484|577
5328129|142
9720833|91
10400871|3
240383|57
4327215|78
9564737|28
9758838|19
10034365|2655
10359966|20
3533704|303
5321455|144
9722344|281
10693184|10
10726785|41
9760555|20
11549302|49
233820|60
247513|434
145590|1302
4165221|97
5354719|89
6071248|565
14370359|88
13782656|31
5821344|233
8673510|20
9717866|147
10694225|37
10439900|47
13030468|197
239627|26
6285515|140
9686788|75
9759128|6
8022347|34
9815012|65
12155910|103
14352344|22
145352|113
251529|14
142089|80
4989650|115
6241433|48
7867899|5
11822274|915
10033264|14
14331209|173
2171797|82
2584190|1016
4625194|7
5749937|20
4638467|2176
9824668|155
10895531|391
11499817|23
234783|93
244043|116
142946|484
3851537|149
14390002|328
14050889|742
13773589|760
4285418|767
4453596|1145
1707746|64
233050|15
250256|89
2294036|50
9789788|78
10146382|348
9596109|20
14324196|388
14368831|47
13974888|25
1506172|69
2849299|316
9363579|15
10117802|24
10508078|11
14340757|122
144221|19
251547|83
141805|100
233925|846
2117612|59
4277401|95
9002468|54
10033217|41
13369555|456
147375|2070
5747646|478
7355447|45
7326151|49
10262131|38
9748905|501
14342910|15
5223509|38
5311420|18
7720954|195
9015664|11
10091072|70
12146057|70
10460932|13
12232796|75
13403876|30
13147818|171
1823453|51
865923|63
3615270|23
4363733|91
7099276|243
9766161|44
10572517|27
11833966|55
13796431|50
406358|81
1083386|53
142983|30
3063941|47
4327249|317
5436354|3
8825996|14
9751239|12
241386|65
9686717|387
9735044|279
9695174|54
879716|39
3091127|529
9750733|12
9689540|5
9752591|51
10371853|74
10726850|25
9995707|667
6360321|120
10437823|36
14440268|153
14456560|40
3262486|15
2026511|407
6540025|2053
9687096|1638
10498528|6
13807952|84
145363|554
2161208|23
4355136|36
9739077|72
11982672|19
13322895|12
2172105|58
7197387|53
9717713|538
11838343|18
5101580|39
5347760|45
7099270|629
9709693|239
869972|76
1131481|456
1590015|10
965280|31
5176774|442
6255527|185
6309298|102
5726048|35
10430555|18
144067|3
142663|139
9721042|41
10242659|15
11599488|12
14411238|63
10792235|3
11173385|136
11173394|266
251658|2334
2901206|32
6261891|168
9789796|34
14340482|5
11468678|31
12875171|141
3372378|56
6764217|549
10182751|13
9690631|167
9757187|159
10725791|70
11031186|48
14365849|15
14392902|15
14007197|39
13853100|23
236525|36
10114201|21
9738638|7
10722622|31
677922|20
4848462|17
5032016|12958
5354093|1221
10494018|64
9752224|12
10204921|72
234801|230
281501|25
427256|56
239390|433
2489736|143
3968811|216
7455584|37
10658537|219
11190905|571
14047161|73
14012340|17
4432616|33
8513506|58
7734600|62
9737489|24
9810653|27
1550957|265
146594|14
145493|171
2263215|98
5157301|127
10475337|83
2247042|202
6132579|199
9759475|25
7650130|61
10474292|4
3513097|300
234569|584
2260469|32
4228622|40
7348781|254
9159167|147
1307208|43
141885|71
144658|100
2097683|8
5066653|54
7912320|292
9753001|32
9742018|111
11564196|12
6285833|267
5747881|235
7682281|49
10023122|92
10643665|63
13578895|5
4948431|37
9843275|39
12089634|27
146545|1404
235116|112
5595750|190
7175731|56
9738985|83
11363686|7
8405658|67
9690292|178
9747910|58
251895|35
235594|455
3090288|94
5193396|287
5030182|38
6823508|52
8997464|273
10200605|66
9795875|46
12028742|356
14335802|78
455865|584
519525|143
2513106|984
5406249|43
6117889|1097
8915926|112
9722018|366
14104409|585
1538472|11
4078132|187
6268953|242
12469906|164
14474388|10
4935108|542
4299270|498
9683178|198
10019184|24
12157660|68
10231281|101
10435691|16
242927|53
1861484|115
2106623|254
5540865|319
5592614|211
13691191|236
13913059|12
1551156|228
144963|124
356400|31
2547874|13
3874395|3
10033225|65
9811211|31
11527868|3
11471092|24
6309302|343
5774287|143
7530992|17
10019176|37
9918000|35
1121520|5
447568|51
2293663|53
2782017|7
9689835|175
11440711|13
13262826|18
13196886|2371
1070046|1991
147067|45
147011|34
5723053|656
8473198|31
9688050|150
13206175|177
245923|1460
145682|108
904636|660
3373245|4281
5565958|110
5771964|127
6910905|750
9757819|12
239300|5
248861|12
142643|1268
3620969|25
10642675|12
12448577|353
12776853|20
145345|587
240443|1012
2757743|88
5482218|100
5097019|178
6110020|47
9690280|238
11053521|70
9760532|11
10848305|272
14410116|11
1620098|82
1200110|41
145015|122
7560172|38
6480101|145
9686689|75
146234|128
248694|129
232218|35
234036|148
145175|3023
991628|473
5322058|102
6883697|19
6330784|153
10918879|230
9792210|15
13894268|55
920524|479
5366887|1792
14011471|93
4915778|14
5064072|61
7302382|65
3792826|260
5362983|138
7274872|21
7731544|16
7463435|16
12436477|11
250238|34
9686396|5
13375290|130
11855256|216
12156780|167
12104817|2549
1622765|15
5370930|584
9186596|174
9985706|79
10407289|66
11725279|11
2359116|140
5915042|1844
10392481|10
10698516|22
10105055|44
13677489|104
14011464|6
146822|5875
4389227|224
9721721|40
6480098|49
9679574|320
14473152|47
6103156|1923
7310291|85
9750720|13
9116028|880
10411906|63
10726740|25
9889718|76
10338249|13
2154884|42
9952961|62
11622133|29
12880738|64
11512895|59
248202|163
5923699|142
9719270|1165
9771615|156
8547212|376
9735345|80
12696886|47
14457607|7
245350|1301
141633|257
240359|112
728592|131
5588480|34
5972952|3
7168951|85
8520291|444
1257901|498
4390568|14
9737463|52
9674329|323
10664132|730
4758530|26
5089974|60
9840134|80
9688892|50
10023612|44
13482916|14
14369745|215
13056605|77
250480|23
252970|605
247225|115
145396|793
5892380|1051
8866177|1868
12670027|18
11082982|7
12415158|477
1620823|165
141536|79
234780|155
2153013|7
5978573|2310
9596112|34
9760562|16
13066313|41
12519402|111
146684|15140
142964|1327
6949552|70
9358406|113
9675924|210
11809204|80
10434374|221
14055852|28
144303|906
994672|99
5866955|45
5981593|7427
10471361|12
1605204|63
235045|1327
252697|11
147056|26
1797110|24
4848912|33
9737079|78
8997461|616
10828439|56
13002569|662
440174|99
1823793|9
234281|131
4132531|124
6314960|12
6839294|35
6770042|22
13471101|32
12385512|43
14351787|52
241555|334
1042141|48
9759159|14
253192|136
145368|71
2384544|113
3826407|77
5498149|350
10378820|25
8667839|24
11474443|71
9759459|1
10362591|244
144016|212
251309|302
3232129|34
4400045|135
4810027|287
5793524|158
8811617|30
2372947|355
7909226|753
9689550|201
12493963|138
14050897|21
252670|36
805559|18
9735009|262
431686|17
3961339|401
3384430|76
7673400|63
10398862|23
14331162|16
247688|174
8916806|556
10613073|24
355897|41
6769668|167
9686776|263
12469910|63
12429065|69
1085493|728
142965|1056
253317|649
2808444|96
8408175|432
14368832|19
12483769|130
1302810|31
875212|237
9683183|15
10762606|9
10012526|40
13920589|2
252878|21
2092012|105
12002951|382
144729|296
248888|117
4672583|11
4606470|46
9676512|203
9686724|1989
9499469|16
13980031|702
232635|157
242179|23
2172106|37
4591981|214
6316464|4504
7838989|277
10112372|252
9339810|34
11926382|72
11807076|15
12357678|752
143744|51
1015724|58
4665978|28
5196959|38
10120571|14
12461647|82
1111752|1008
239341|277
4515351|1120
5793494|41
10613079|2
9735042|45
12282652|76
145214|2900
3864782|15
9792212|63
11063451|12
8402516|105
10012005|6
1733454|681
913625|856
4327216|199
5784221|552
10451357|24
252348|20
997722|290
4181675|5
5767858|32
6244348|7
7310599|390
14157114|42
14377973|59
10687821|34
950584|8914
6300131|464
9745472|247
10362640|6
4092767|10
5584126|679
7572654|140
8936067|3
8673502|184
10761400|122
12002937|6
13313738|10
12179073|42
14351778|16
248493|116
243035|87
4540794|1307
5160833|44
6419679|36
9686261|132
10033263|25
11346741|17
14441715|5
5700305|110
5329061|39
6201494|20
6651234|23
11008842|55
12494176|39
7301585|110
7331453|190
10630228|186
11923139|63
1703893|1225
244949|17
4133672|93
6271110|17
10025561|55
12415159|16
14498697|1
12155866|61
142541|127
4611253|51
9753002|7554
12579758|13
13923505|14
13448260|48
361505|3438
3305508|96
3307177|15
1907002|3
5823337|1777
10678029|103
147412|349
4872698|8
11479437|1216
9695218|39
10172567|14
10643759|10
10751673|16
147536|283
147301|550
4011328|207
6283887|43
9733446|725
10447626|83
14370008|405
236989|48
4518100|12
4872355|22
6911424|97
9757930|78
249293|67
4144805|49
7012602|49
10392521|14
7438827|88
9766936|37
12551885|78
1244558|83
12850418|4
14468531|131
145904|62
5245429|71
7099267|1629
10263051|5
143952|47
5139324|86
7708630|93
11474445|9
1581199|231
244972|16370
376485|99
1815971|31
2536297|22
3109507|247
6257744|471
7678241|18
10176427|49
9742275|200
10773144|21
3855839|168
7618687|73
9009798|92
10327906|62
10430592|136
147044|6837
1094452|155
366401|438
5702087|134
6426704|347
11469651|318
5888847|716
12886266|80
3867026|153
2336355|12
9683314|54
9789783|26
1437173|29
247565|204
144813|1499
567737|11
2605800|505
6935026|86
10726808|6
12801498|3
13303742|44
3253399|1469
4128931|371
9682971|52
9750766|70
11919832|200
13691211|36
1459135|191
1129696|474
3667528|91
9682957|162
9732496|18
11907781|20
234592|11
1081507|20
4386257|19
6912022|90
9739382|221
12016628|13
1567704|170
144869|44
2247687|119
4391274|1044
6920689|3652
10195416|36
3138124|25
14426661|49
10836662|7
10683733|25
11637404|306
246518|13
143944|1667
4318868|300
10372333|106
10372451|10
9745871|23
10460933|16
14468532|79
14469747|23
146205|790
392747|86
4570056|434
9792217|12
10435757|58
10503601|159
4155243|58
7928359|16
10010831|23
9973490|499
10642700|10
13068386|29
12282659|35
14385011|113
14393063|76
1580632|17
235043|200
145900|142
2170125|36
6338571|54
6480124|56
10948251|48
13555466|5
251021|220
1859437|110
9534942|3990
11168093|15
1113299|1438
4684033|33
10434706|445
14351783|21
3262499|34
3693835|1670
5203092|64
5496516|68
7869818|71
6911961|84
10761389|107
13035711|58
13406781|12
13715495|48
529398|14
147569|1374
4495827|9
6754703|144
9747589|17
9750403|13
251442|144
962944|76
3622747|89
4220887|57
3827035|222
5771337|635
10017514|1929
1217525|2267
1375382|7456
144245|41
4577395|5
7237635|170
9371563|323
12562271|21
13076723|54
12739334|80
14336004|11
233904|204
232048|1976
144322|1070
966311|33
5102725|15
9750439|3
10117840|61
10774222|385
9867585|76
11334758|77
1671201|288
235465|3
361679|279
143233|43
1070041|244
145366|828
4541511|93
5272560|430
10512341|72
10642676|16
11854533|22
1661985|1105
249241|45
3477642|983
9751230|16
8774138|11
12165489|185
241734|797
246318|31
1820839|214
4068937|227
5137823|3
10182750|46
14393258|912
5405562|98
6134103|78
6839131|1372
13343253|29
144225|300
7637903|22
9790582|14
8672665|87
10687840|30
9681563|88
9988585|48
10416261|37
12225933|6
235671|3
235376|82
3206964|174
2181268|19
4829003|120
5529550|34
7780940|88
10257245|15
147377|627
234330|46
143973|304
4166405|26
5252404|614
5177056|754
9359140|597
13470245|139
12612729|15
145192|1237
5924438|11
7279724|37
7743968|802
10394744|13
8768315|35
12891679|15
147283|93
232256|162
256348|63
237661|41
1789022|46
3492681|38
5173417|113
5903757|184
6165061|23
5900004|99
12771442|3
250790|13
251962|322
253267|119
587815|24
253302|35
1916505|20
8267748|7
9371565|276
12739321|166
2903154|16
4704578|49
10438866|107
10673371|27
11334759|29
145240|136
438695|19
239288|20
144754|363
737474|3
3670684|109
5618306|73
9787337|18
10087198|132
240001|8578
3337412|57
9751221|15
10770072|166
13861808|107
145790|586
235807|721
5409618|149
7845476|45
7430035|42
9686691|45
10889470|74
10411014|47
12125239|228
146461|16
7302890|19
10149953|62
10391434|10
10584667|2621
9765881|46
3520422|347
6177620|244
7312732|27
9884732|48
9683322|55
7545144|28
10411312|76
5279312|75
7310602|55
10726801|10
14369746|1599
241115|34
253155|315
145892|94
2797002|565
3897486|63
9681569|152
14498701|26
4858548|607
9748902|22
10064345|163
13662186|13
14457891|155
1442917|205
147058|1957
5388940|245
5746150|3075
8302120|52
10470123|121
10823535|25
628778|776
2318871|156
5877785|30
4638789|337
9867244|575
13130570|44
1554566|318
528848|200
5506598|25
9737021|168
10699560|143
10023635|14
10464989|61
13374437|17
248546|63
9867683|1072
9870065|28
9734560|16
10686778|60
10270186|46
10852446|23
1070040|144
250332|335
147259|2841
146640|209
241922|584
246726|29
2571332|33
2297591|87
5772664|31
5915097|12
10462010|5
13769167|283
6512325|397
6929794|101
9742009|93
9766926|14
14334963|5708
5394381|72
5919674|21
6100412|102
10407206|76
10033269|230
11943916|335
4841223|315
6263902|424
12687261|72
12601710|176
14340659|42
238500|12
1491944|105
396418|434
4722799|20
10114285|256
13304632|39
1747537|2233
240608|3
3927860|40
7731274|76
10216697|5
10430638|18
2738827|726
4915776|66
6290366|172
9675134|745
9536403|43
9864594|15
959972|179
2157627|284
5273455|37
